file,line,function,table,classification,reason
backend/app/database.py,10485,get_soar_action_stats,soar_actions,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,10534,get_dashboard_preferences,dashboard_preferences,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,10552,save_dashboard_preferences,dashboard_preferences,SAFE,organization_id variable passed as parameter
backend/app/database.py,10572,delete_dashboard_preferences,dashboard_preferences,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,10766,<module>,settings,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,10941,<module>,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,11907,create_snapshot_job,snapshot_jobs,SAFE,organization_id variable passed as parameter
backend/app/database.py,11918,start_snapshot_job,snapshot_jobs,SAFE,organization_id variable passed as parameter
backend/app/database.py,11933,update_snapshot_job_progress,snapshot_jobs,SAFE,Scoped via discovery_run_id filter
backend/app/database.py,11940,update_snapshot_job_progress,snapshot_jobs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,11951,complete_snapshot_job,snapshot_jobs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,11968,get_active_snapshot_job,snapshot_jobs,SAFE,organization_id variable passed as parameter
backend/app/database.py,11995,get_snapshot_jobs_for_org,cloud_connections,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,11995,get_snapshot_jobs_for_org,snapshot_jobs,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,14031,update_snapshot_job_heartbeat,snapshot_jobs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,14042,get_zombie_snapshot_jobs,snapshot_jobs,SAFE,organization_id variable passed as parameter
backend/app/database.py,14066,get_runtime_exceeded_jobs,snapshot_jobs,SAFE,organization_id variable passed as parameter
backend/app/database.py,14088,retry_snapshot_job,snapshot_jobs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,14111,get_retryable_failed_jobs,snapshot_jobs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,14132,update_snapshot_job_metrics,snapshot_jobs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,14147,get_snapshot_history,cloud_connections,SAFE,org_id variable passed as parameter
backend/app/database.py,14147,get_snapshot_history,snapshot_jobs,SAFE,org_id variable passed as parameter
backend/app/database.py,14161,get_snapshot_history,cloud_connections,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,14161,get_snapshot_history,snapshot_jobs,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,14202,get_connections_due_for_discovery,cloud_connections,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,14202,get_connections_due_for_discovery,snapshot_jobs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,14246,update_discovery_settings,cloud_connections,SAFE,self._organization_id passed as parameter
backend/app/database.py,14276,update_snapshot_timestamps,cloud_connections,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,14295,reconcile_subscriptions,cloud_connections,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,14365,get_risk_rules,risk_rules,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,14367,get_risk_rules,risk_rules,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,14418,get_risk_findings,risk_rules,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,14452,get_risk_finding_by_id,risk_rules,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,14519,get_risk_findings_stats,risk_rules,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,14563,create_graph_edge,graph_edges,SAFE,organization_id variable passed as parameter
backend/app/database.py,14596,persist_graph_snapshot,graph_edges,SAFE,Scoped via discovery_run_id filter
backend/app/database.py,14598,persist_graph_snapshot,discovery_runs,SAFE,Scoped via discovery_run_id filter
backend/app/database.py,14601,persist_graph_snapshot,discovery_runs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,14633,persist_graph_snapshot,graph_edges,SAFE,organization_id variable passed as parameter
backend/app/database.py,14670,get_graph_snapshot,graph_edges,SAFE,Scoped via discovery_run_id filter
backend/app/database.py,14730,get_graph_diff,graph_edges,SAFE,Scoped via discovery_run_id filter
backend/app/database.py,14749,get_graph_diff,graph_edges,SAFE,Scoped via discovery_run_id filter
backend/app/database.py,14799,get_identity_blast_radius_from_graph,graph_edges,SAFE,Scoped via discovery_run_id filter
backend/app/database.py,14825,cleanup_old_graph_snapshots,discovery_runs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,14836,cleanup_old_graph_snapshots,graph_edges,SAFE,Scoped via discovery_run_id filter
backend/app/database.py,14857,get_identity_access_graph,graph_edges,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,14876,get_escalation_findings,risk_rules,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,14890,get_escalation_findings,risk_rules,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,14919,get_nhi_findings,risk_rules,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,14964,get_dashboard_summary,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,14974,get_dashboard_summary,discovery_runs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,15018,get_dashboard_summary,security_findings,SAFE,Scoped via discovery_run_id filter
backend/app/database.py,15036,get_dashboard_summary,credentials,SAFE,Scoped via discovery_run_id filter
backend/app/database.py,15052,get_dashboard_summary,credentials,SAFE,Scoped via discovery_run_id filter
backend/app/database.py,15100,<module>,credentials,SAFE,Scoped via discovery_run_id filter
backend/app/database.py,17577,<module>,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,17577,<module>,risk_scores,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,17578,<module>,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,17578,<module>,risk_scores,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,17871,find_org_by_scim_token,settings,SAFE,organization_id variable passed as parameter
backend/app/database.py,18037,create_sa_attestation,sa_attestations,SAFE,organization_id variable passed as parameter
backend/app/database.py,18188,prune_old_identity_runs,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,18209,prune_old_identity_runs,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,18223,prune_old_identity_runs,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/database.py,18251,prune_old_identity_runs,discovery_runs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,18272,cleanup_old_discovery_runs,discovery_runs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,18284,cleanup_old_discovery_runs,risk_scores,SAFE,Scoped via discovery_run_id filter
backend/app/database.py,18288,cleanup_old_discovery_runs,discovery_runs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,18288,cleanup_old_discovery_runs,risk_scores,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,18292,cleanup_old_discovery_runs,discovery_runs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,18302,cleanup_old_drift_reports,drift_reports,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,18324,cleanup_old_activity_log,activity_log,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,18342,cleanup_old_soar_actions,soar_actions,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,18554,create_copilot_conversation,copilot_conversations,SAFE,organization_id variable passed as parameter
backend/app/database.py,18566,get_copilot_conversation,copilot_conversations,SAFE,organization_id variable passed as parameter
backend/app/database.py,18578,update_copilot_conversation,copilot_conversations,SAFE,organization_id variable passed as parameter
backend/app/database.py,18583,update_copilot_conversation,copilot_conversations,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,18593,list_copilot_conversations,copilot_conversations,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,18681,create_cloud_connection,cloud_connections,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,18691,create_cloud_connection,cloud_connections,SAFE,organization_id variable passed as parameter
backend/app/database.py,18725,check_connector_credential_expiry,cloud_connections,SAFE,organization_id variable passed as parameter
backend/app/database.py,18751,find_or_create_cloud_connection,cloud_connections,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,18825,get_cloud_connection_by_id,cloud_connections,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,18827,get_cloud_connection_by_id,cloud_connections,SAFE,self._organization_id passed as parameter
backend/app/database.py,18875,update_cloud_connection,cloud_connections,SAFE,self._organization_id passed as parameter
backend/app/database.py,18897,delete_cloud_connection,cloud_connections,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,18899,delete_cloud_connection,cloud_connections,SAFE,organization_id variable passed as parameter
backend/app/database.py,18975,sync_cloud_subscriptions,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,18975,sync_cloud_subscriptions,identity_subscription_access,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,18983,sync_cloud_subscriptions,discovery_runs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,18983,sync_cloud_subscriptions,identity_subscription_access,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,18998,sync_cloud_subscriptions,cloud_connections,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,19023,sync_cloud_subscriptions,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,19029,sync_cloud_subscriptions,discovery_runs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,19041,sync_cloud_subscriptions,cloud_connections,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,19200,activate_cloud_subscription,cloud_connections,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,19233,activate_all_cloud_subscriptions,cloud_connections,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,19263,deactivate_cloud_subscription,cloud_connections,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,19387,get_scan_schedules,cloud_connections,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,19387,get_scan_schedules,scan_schedules,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,19403,create_scan_schedule,scan_schedules,SAFE,organization_id variable passed as parameter
backend/app/database.py,19426,update_scan_schedule,scan_schedules,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,19440,delete_scan_schedule,scan_schedules,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,19452,get_due_scan_schedules,scan_schedules,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,19467,mark_scan_schedule_run,scan_schedules,SAFE,organization_id variable passed as parameter
backend/app/database.py,19898,update_role_last_used_from_arm,role_assignments,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,19929,save_identity_subscription_access,identity_subscription_access,SAFE,Scoped via discovery_run_id filter
backend/app/database.py,19957,update_identity_subscription_summary,identity_subscription_access,SAFE,self._organization_id passed as parameter
backend/app/database.py,19988,get_identity_subscription_access,identity_subscription_access,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,20007,get_identities_by_subscription,identity_subscription_access,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,20257,save_app_reg_exposure,app_registrations,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,20469,cleanup_signin_events,workload_signin_events,SAFE,self._organization_id passed as parameter
backend/app/database.py,20488,cleanup_workload_anomalies,workload_anomaly_events,SAFE,self._organization_id passed as parameter
backend/app/database.py,21362,save_security_findings,security_findings,SAFE,Scoped via discovery_run_id filter
backend/app/database.py,21404,save_security_findings,security_findings,SAFE,organization_id variable passed as parameter
backend/app/database.py,21486,get_security_findings,security_findings,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,21530,get_security_finding,security_findings,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,21533,get_security_finding,security_findings,SAFE,organization_id variable passed as parameter
backend/app/database.py,21555,update_security_finding_status,security_findings,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,21562,update_security_finding_status,security_findings,SAFE,organization_id variable passed as parameter
backend/app/database.py,21605,get_security_findings_stats,security_findings,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,21608,get_security_findings_stats,security_findings,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,21610,get_security_findings_stats,security_findings,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,21616,get_security_findings_stats,security_findings,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,21622,get_security_findings_stats,security_findings,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,21727,save_identity_exposures,identity_exposures,SAFE,Scoped via discovery_run_id filter
backend/app/database.py,21763,save_identity_exposures,identity_exposures,SAFE,self._organization_id passed as parameter
backend/app/database.py,21819,get_identity_exposures_persisted,identity_exposures,SAFE,self._organization_id passed as parameter
backend/app/database.py,21869,get_identity_exposures_stats,identity_exposures,SAFE,self._organization_id passed as parameter
backend/app/database.py,21872,get_identity_exposures_stats,identity_exposures,SAFE,self._organization_id passed as parameter
backend/app/database.py,21875,get_identity_exposures_stats,identity_exposures,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,21882,get_identity_exposures_stats,identity_exposures,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,21902,update_identity_exposure_status,identity_exposures,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,21953,normalize_findings_to_security_findings,risk_rules,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,22056,<module>,graph_attack_findings,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,22760,get_identities_for_path_building,discovery_runs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,22770,get_identities_for_path_building,risk_summary,SAFE,Scoped via discovery_run_id filter
backend/app/database.py,22806,get_role_assignments_for_identity,role_assignments,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,24328,create_job_run,job_runs,SAFE,organization_id variable passed as parameter
backend/app/database.py,24351,complete_job_run,job_runs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,24387,get_job_runs,job_runs,SAFE,organization_id variable passed as parameter
backend/app/database.py,24401,get_job_run,job_runs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,24519,create_snapshot_run,snapshot_runs,SAFE,organization_id variable passed as parameter
backend/app/database.py,24546,complete_snapshot_run,snapshot_runs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,24588,get_snapshot_runs,snapshot_runs,SAFE,organization_id variable passed as parameter
backend/app/database.py,24606,get_snapshot_run_stats,snapshot_runs,SAFE,organization_id variable passed as parameter
backend/app/database.py,24774,retry_snapshot_job_with_backoff,snapshot_jobs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,24788,retry_snapshot_job_with_backoff,snapshot_jobs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,24828,compute_tenant_health_status,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,24844,compute_tenant_health_status,snapshot_jobs,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,24852,compute_tenant_health_status,snapshot_runs,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,24952,save_graph_attack_findings,graph_attack_findings,SAFE,organization_id variable passed as parameter
backend/app/database.py,25016,get_graph_attack_findings,graph_attack_findings,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,25045,get_graph_attack_finding_stats,graph_attack_findings,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,25086,compute_posture_score,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,25109,compute_posture_score,security_findings,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,25117,compute_posture_score,security_findings,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,25125,compute_posture_score,security_findings,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,25147,compute_posture_score,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/database.py,25301,get_risky_identities,graph_attack_findings,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,25301,get_risky_identities,role_assignments,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,25339,get_privileged_identities,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,25339,get_privileged_identities,entra_role_assignments,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,25339,get_privileged_identities,role_assignments,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,25380,get_remediation_priority,graph_attack_findings,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,25469,assign_finding,graph_attack_findings,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,25502,update_finding_workflow_status,graph_attack_findings,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,25532,update_finding_workflow_status,graph_attack_findings,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,25563,add_finding_comment,graph_attack_findings,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,25608,get_remediation_metrics,graph_attack_findings,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,25622,get_remediation_metrics,graph_attack_findings,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,25631,get_remediation_metrics,graph_attack_findings,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,25639,get_remediation_metrics,graph_attack_findings,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,25673,auto_resolve_findings,graph_attack_findings,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,25684,auto_resolve_findings,graph_attack_findings,SAFE,organization_id variable passed as parameter
backend/app/database.py,25713,set_finding_sla,graph_attack_findings,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,25730,check_sla_breaches,graph_attack_findings,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,25777,get_findings_export,graph_attack_findings,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,25838,dispatch_security_webhooks,webhooks,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,25946,create_jira_ticket,graph_attack_findings,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,25986,get_finding_context,graph_attack_findings,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,26021,get_security_summary_context,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,26058,get_security_summary_context,graph_attack_findings,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,26071,get_security_summary_context,graph_attack_findings,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,26078,get_security_summary_context,anomalies,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,26147,get_identity_investigation_context,anomalies,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,26155,get_identity_investigation_context,pim_eligible_assignments,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,26160,get_identity_investigation_context,pim_activations,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,26202,get_posture_analysis_context,discovery_runs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,26249,get_posture_analysis_context,anomalies,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,26459,check_plan_limits,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,26473,check_plan_limits,cloud_connections,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,26520,compute_tenant_risk_score,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,26575,get_snapshot_stats,job_runs,SAFE,organization_id variable passed as parameter
backend/app/database.py,26596,get_discovery_stats,discovery_runs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,26624,get_recent_failures,job_runs,SAFE,organization_id variable passed as parameter
backend/app/database.py,26641,get_recent_failures,discovery_runs,SAFE,organization_id variable passed as parameter
backend/app/database.py,26675,clear_tenant_discovery_data,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,26687,clear_tenant_discovery_data,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,26691,clear_tenant_discovery_data,job_runs,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,26694,clear_tenant_discovery_data,job_runs,SAFE,Explicit organization_id filter in SQL
backend/app/database.py,26782,get_job_failure_rate,job_runs,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,27447,cleanup_microsoft_remediations,remediation_actions,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,27449,cleanup_microsoft_remediations,remediation_actions,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,27449,cleanup_microsoft_remediations,soar_actions,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/database.py,27451,cleanup_microsoft_remediations,soar_actions,SAFE,database.py helper — called through RLS-scoped Database instance
backend/app/engines/access_review_engine.py,164,AccessReviewEngine._load_rbac_roles,role_assignments,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/access_review_engine.py,202,AccessReviewEngine._load_entra_roles,entra_role_assignments,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/access_review_engine.py,269,AccessReviewEngine._load_finding_counts,security_findings,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/access_review_engine.py,336,AccessReviewEngine.auto_generate_evidence,security_findings,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/activity_ingestor.py,117,ActivityIngestor._get_latest_run_id,discovery_runs,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/activity_ingestor.py,174,ActivityIngestor._ingest_role_events,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/activity_ingestor.py,257,ActivityIngestor._build_role_history,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/activity_ingestor.py,290,ActivityIngestor._build_access_history,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/agent_orphan_detector.py,99,AgentOrphanDetector.auto_resolve,security_findings,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/agent_orphan_detector.py,153,AgentOrphanDetector.auto_resolve,security_findings,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/agent_orphan_detector.py,191,AgentOrphanDetector._detect_orphaned_agents,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/anomaly_detector.py,121,AnomalyDetector._get_run_roles,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/anomaly_detector.py,137,AnomalyDetector._get_run_entra_roles,entra_role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/anomaly_detector.py,334,AnomalyDetector._detect_off_hours_pim,pim_activations,SAFE,Scoped via discovery_run_id filter
backend/app/engines/anomaly_detector.py,390,AnomalyDetector._detect_excessive_pim_usage,pim_activations,SAFE,Scoped via discovery_run_id filter
backend/app/engines/anomaly_detector.py,483,AnomalyDetector._detect_excessive_api_permissions,graph_api_permissions,SAFE,Scoped via discovery_run_id filter
backend/app/engines/attack_path_engine.py,288,AttackPathEngine._detect_direct_escalation,entra_role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/attack_path_engine.py,330,AttackPathEngine._detect_direct_escalation,graph_api_permissions,SAFE,Scoped via discovery_run_id filter
backend/app/engines/attack_path_engine.py,382,AttackPathEngine._detect_ownership_chain,entra_role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/attack_path_engine.py,447,AttackPathEngine._detect_pim_escalation,pim_eligible_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/attack_path_engine.py,499,AttackPathEngine._detect_lateral_movement,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/attack_path_engine.py,577,AttackPathEngine._detect_sensitive_data_exposure,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/attack_path_engine.py,658,_detect_external_identity_risk,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/attack_predictor.py,121,AttackPredictor._load_identities,discovery_runs,SAFE,Scoped via discovery_run_id filter
backend/app/engines/attack_predictor.py,211,AttackPredictor._check_privileged_roles,role_assignments,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/attack_predictor.py,244,AttackPredictor._check_anomaly_frequency,anomalies,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/attack_replay_engine.py,183,AttackReplayEngine._get_anomaly_events,anomalies,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/attack_simulator.py,133,AttackSimulator._load_graph,graph_edges,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/attack_simulator.py,341,AttackSimulator._create_blast_radius_finding,risk_rules,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/blast_radius_engine.py,241,BlastRadiusEngine._load_rbac_assignments,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/blast_radius_engine.py,296,BlastRadiusEngine._load_entra_assignments,entra_role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/correlation/identity_correlator.py,77,IdentityCorrelator._load_config,settings,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/correlation/identity_correlator.py,98,IdentityCorrelator._fetch_users,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/engines/correlation/orphaned_detector.py,161,OrphanedAccountDetector._get_privileged_roles,role_assignments,SAFE,org_id variable passed as parameter
backend/app/engines/correlation/orphaned_detector.py,168,OrphanedAccountDetector._get_privileged_roles,entra_role_assignments,SAFE,Engine/service receives db param — RLS enforced by caller
backend/app/engines/discovery/aws_discovery.py,187,AWSDiscoveryEngine.run_discovery,discovery_runs,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/discovery/azure_discovery.py,398,AzureDiscoveryEngine._update_job_progress,snapshot_jobs,SAFE,Scoped via discovery_run_id filter
backend/app/engines/discovery/azure_discovery.py,409,AzureDiscoveryEngine._update_job_progress,snapshot_jobs,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/discovery/azure_discovery.py,442,AzureDiscoveryEngine._update_job_metrics,snapshot_jobs,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/discovery/azure_discovery.py,1501,<module>,discovery_runs,SAFE,Explicit organization_id filter in SQL
backend/app/engines/discovery/azure_discovery.py,1568,<module>,discovery_runs,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/discovery/azure_discovery.py,1585,<module>,discovery_runs,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/discovery/azure_discovery.py,1611,<module>,discovery_runs,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/discovery/azure_discovery.py,1729,<module>,discovery_runs,SAFE,organization_id variable passed as parameter
backend/app/engines/discovery/azure_discovery.py,1981,<module>,cloud_connections,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/discovery/azure_discovery.py,2599,_expand_group_roles_to_members,role_assignments,SAFE,Scoped via discovery_run_id filter
backend/app/engines/discovery/azure_discovery.py,2670,_expand_group_roles_to_members,role_assignments,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/discovery/azure_discovery.py,5960,<module>,cloud_connections,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/discovery/azure_discovery.py,8933,<module>,identity_subscription_access,SAFE,Scoped via discovery_run_id filter
backend/app/engines/discovery/azure_discovery.py,9330,<module>,settings,SAFE,organization_id variable passed as parameter
backend/app/engines/discovery/azure_discovery.py,9413,_save_identities,discovery_runs,SAFE,Engine/service receives db param — RLS typically enforced by caller
backend/app/engines/discovery/azure_discovery.py,9706,_compute_workload_exposure,app_registrations,SAFE,Scoped via discovery_run_id filter
backend/app/engines/discovery/azure_discovery.py,9732,_compute_workload_exposure,role_assignments,SAFE,Engine/service receives db param — RLS typically enforced by caller
